com.samsung.shealth.tracker.heart_rate,6266001,3
source,tag_id,com.samsung.health.heart_rate.create_sh_ver,com.samsung.health.heart_rate.heart_beat_count,com.samsung.health.heart_rate.start_time,com.samsung.health.heart_rate.custom,com.samsung.health.heart_rate.binning_data,com.samsung.health.heart_rate.modify_sh_ver,com.samsung.health.heart_rate.update_time,com.samsung.health.heart_rate.create_time,com.samsung.health.heart_rate.max,com.samsung.health.heart_rate.min,com.samsung.health.heart_rate.time_offset,com.samsung.health.heart_rate.deviceuuid,com.samsung.health.heart_rate.comment,com.samsung.health.heart_rate.pkg_name,com.samsung.health.heart_rate.end_time,com.samsung.health.heart_rate.datauuid,com.samsung.health.heart_rate.heart_rate
,20000,,1,2021-10-16 13:21:00.000,,,,2021-10-16 13:21:00.000,2021-10-16 13:21:00.000,93.0,93.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 13:21:00.000,38721899-3d50-ed07-37c6-bd0a97b0f750,93.0,
,20000,,1,2021-10-16 13:40:00.000,,,,2021-10-16 13:40:00.000,2021-10-16 13:40:00.000,78.0,78.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 13:40:00.000,0c1a826d-fdf7-792c-4bf0-775951baaebf,78.0,
,20000,,1,2021-10-16 13:50:00.000,,,,2021-10-16 13:50:00.000,2021-10-16 13:50:00.000,76.0,76.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 13:50:00.000,599ea598-6fae-cb0b-b870-cc4ea491a040,76.0,
,20000,,1,2021-10-16 14:00:00.000,,,,2021-10-16 14:00:00.000,2021-10-16 14:00:00.000,78.0,78.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 14:00:00.000,16eb0964-338c-78c3-b4ee-deec71843996,78.0,
,20000,,1,2021-10-16 14:10:00.000,,,,2021-10-16 14:10:00.000,2021-10-16 14:10:00.000,71.0,71.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 14:10:00.000,95074552-4fe2-cd01-8a85-a5a66c07b1e1,71.0,
,20000,,1,2021-10-16 14:29:00.000,,,,2021-10-16 14:29:00.000,2021-10-16 14:29:00.000,100.0,100.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 14:29:00.000,114a1af6-bf65-c76e-d8b3-69bfdde4de65,100.0,
,20000,,1,2021-10-16 14:50:00.000,,,,2021-10-16 14:50:00.000,2021-10-16 14:50:00.000,71.0,71.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 14:50:00.000,828ffc13-ea1f-be61-d0c9-f9e5875ebfb6,71.0,
,20000,,1,2021-10-16 15:00:00.000,,,,2021-10-16 15:00:00.000,2021-10-16 15:00:00.000,81.0,81.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 15:00:00.000,a639103e-c9ce-1a06-f34b-d6dff4d1181c,81.0,
,20000,,1,2021-10-16 15:20:00.000,,,,2021-10-16 15:20:00.000,2021-10-16 15:20:00.000,82.0,82.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 15:20:00.000,63311844-07e2-e445-78cc-662cf44c788c,82.0,
,20000,,1,2021-10-16 15:30:00.000,,,,2021-10-16 15:30:00.000,2021-10-16 15:30:00.000,97.0,97.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 15:30:00.000,11120dbb-81a1-ead6-a11e-4c7957aa1361,97.0,
,20000,,1,2021-10-16 15:40:00.000,,,,2021-10-16 15:40:00.000,2021-10-16 15:40:00.000,83.0,83.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 15:40:00.000,770821c2-3ff9-169a-e1b5-8b9ef1cc134b,83.0,
,20000,,1,2021-10-16 15:50:00.000,,,,2021-10-16 15:50:00.000,2021-10-16 15:50:00.000,85.0,85.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 15:50:00.000,c76d92bb-dbef-9313-44ba-80d81e54328e,85.0,
,20000,,1,2021-10-16 16:00:00.000,,,,2021-10-16 16:00:00.000,2021-10-16 16:00:00.000,78.0,78.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 16:00:00.000,4bde3423-61c9-b28a-3b77-c4101a294c84,78.0,
,20000,,1,2021-10-16 16:10:00.000,,,,2021-10-16 16:10:00.000,2021-10-16 16:10:00.000,82.0,82.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 16:10:00.000,d5656831-70d3-992b-6bfb-4d7a33c43059,82.0,
,20000,,1,2021-10-16 16:20:00.000,,,,2021-10-16 16:20:00.000,2021-10-16 16:20:00.000,83.0,83.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 16:20:00.000,2d606069-f040-4e88-bd37-51c2c3ef62de,83.0,
,20000,,1,2021-10-16 16:30:00.000,,,,2021-10-16 16:30:00.000,2021-10-16 16:30:00.000,78.0,78.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 16:30:00.000,77b84fa6-e2ce-797c-d118-2612a3d1eeeb,78.0,
,20000,,1,2021-10-16 16:40:00.000,,,,2021-10-16 16:40:00.000,2021-10-16 16:40:00.000,81.0,81.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 16:40:00.000,66c2d1c0-4eaf-b481-cd32-8724ec9a2799,81.0,
,20000,,1,2021-10-16 16:50:00.000,,,,2021-10-16 16:50:00.000,2021-10-16 16:50:00.000,81.0,81.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 16:50:00.000,188ac09d-940b-2184-9047-a8374aa5a658,81.0,
,20000,,1,2021-10-16 17:10:00.000,,,,2021-10-16 17:10:00.000,2021-10-16 17:10:00.000,73.0,73.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 17:10:00.000,67ecb41f-2c1b-a4ea-3e22-549814e07625,73.0,
,20000,,1,2021-10-16 17:20:00.000,,,,2021-10-16 17:20:00.000,2021-10-16 17:20:00.000,77.0,77.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 17:20:00.000,a92d8320-3529-4150-28d2-07f6cffc4aba,77.0,
,20000,,1,2021-10-16 17:30:00.000,,,,2021-10-16 17:30:00.000,2021-10-16 17:30:00.000,79.0,79.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 17:30:00.000,23c4a14d-d923-8eb6-5a2f-f708615f1e52,79.0,
,20000,,1,2021-10-16 17:40:00.000,,,,2021-10-16 17:40:00.000,2021-10-16 17:40:00.000,86.0,86.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 17:40:00.000,22ff1033-188d-0f2b-f590-57731c9fa73c,86.0,
,20000,,1,2021-10-16 17:50:00.000,,,,2021-10-16 17:50:00.000,2021-10-16 17:50:00.000,80.0,80.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 17:50:00.000,80cb0ec7-6e9e-49cb-8aa4-a44396e5ab0d,80.0,
,20000,,1,2021-10-16 18:00:00.000,,,,2021-10-16 18:00:00.000,2021-10-16 18:00:00.000,72.0,72.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 18:00:00.000,d1473d71-2c66-3adf-0ba7-5f9480362976,72.0,
,20000,,1,2021-10-16 18:10:00.000,,,,2021-10-16 18:10:00.000,2021-10-16 18:10:00.000,74.0,74.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 18:10:00.000,8e33e60d-46e5-be9b-e37a-71c631a13128,74.0,
,20000,,1,2021-10-16 18:20:00.000,,,,2021-10-16 18:20:00.000,2021-10-16 18:20:00.000,79.0,79.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 18:20:00.000,f1cc100b-2878-1a74-84b7-00ddf4c99d85,79.0,
,20000,,1,2021-10-16 18:30:00.000,,,,2021-10-16 18:30:00.000,2021-10-16 18:30:00.000,81.0,81.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 18:30:00.000,17f5c245-e96d-5ec3-a5ed-eb0ff1236aaf,81.0,
,20000,,1,2021-10-16 18:35:00.000,,,,2021-10-16 18:35:00.000,2021-10-16 18:35:00.000,91.0,91.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 18:35:00.000,b94eaa97-b18f-d925-499a-f115bad126aa,91.0,
,20000,,1,2021-10-16 18:40:00.000,,,,2021-10-16 18:40:00.000,2021-10-16 18:40:00.000,85.0,85.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 18:40:00.000,4a6173ad-c9f1-ce65-b99c-c8cda3103a02,85.0,
,20000,,1,2021-10-16 18:50:00.000,,,,2021-10-16 18:50:00.000,2021-10-16 18:50:00.000,80.0,80.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 18:50:00.000,d0285c9a-918f-3272-ab26-887470b34504,80.0,
,20000,,1,2021-10-16 19:00:00.000,,,,2021-10-16 19:00:00.000,2021-10-16 19:00:00.000,90.0,90.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 19:00:00.000,a080d2fd-925b-f1ca-1396-b3e54ebfa204,90.0,
,20000,,1,2021-10-16 19:01:00.000,,,,2021-10-16 19:01:00.000,2021-10-16 19:01:00.000,73.0,73.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 19:01:00.000,130443b0-76bd-90fb-4e9c-927c915a3d8d,73.0,
,20000,,1,2021-10-16 19:10:00.000,,,,2021-10-16 19:10:00.000,2021-10-16 19:10:00.000,83.0,83.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 19:10:00.000,8bca77cc-8d48-2f04-db31-9f30b5788288,83.0,
,20000,,1,2021-10-16 19:20:00.000,,,,2021-10-16 19:20:00.000,2021-10-16 19:20:00.000,78.0,78.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 19:20:00.000,d55f3530-71a0-af59-adf9-ac73f75f4864,78.0,
,20000,,1,2021-10-16 19:30:00.000,,,,2021-10-16 19:30:00.000,2021-10-16 19:30:00.000,78.0,78.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 19:30:00.000,5fad75ba-2f88-b6e3-4212-a27f92f708ee,78.0,
,20000,,1,2021-10-16 19:40:00.000,,,,2021-10-16 19:40:00.000,2021-10-16 19:40:00.000,82.0,82.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 19:40:00.000,4d2bba5e-75fe-8875-c1a2-ea82a9e25350,82.0,
,20000,,1,2021-10-16 19:50:00.000,,,,2021-10-16 19:50:00.000,2021-10-16 19:50:00.000,84.0,84.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 19:50:00.000,e05aa4a3-b806-27ab-aaec-dd52dcf3b615,84.0,
,20000,,1,2021-10-16 20:00:00.000,,,,2021-10-16 20:00:00.000,2021-10-16 20:00:00.000,78.0,78.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 20:00:00.000,4753b691-fdf2-fe70-67af-4bce18bd425e,78.0,
,20000,,1,2021-10-16 20:10:00.000,,,,2021-10-16 20:10:00.000,2021-10-16 20:10:00.000,82.0,82.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 20:10:00.000,0366745e-3b1c-d10e-435c-f5b078ef1240,82.0,
,20000,,1,2021-10-16 20:20:00.000,,,,2021-10-16 20:20:00.000,2021-10-16 20:20:00.000,84.0,84.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 20:20:00.000,aab1ee0c-29f9-f767-f666-bf77e553a394,84.0,
,20000,,1,2021-10-16 20:30:00.000,,,,2021-10-16 20:30:00.000,2021-10-16 20:30:00.000,89.0,89.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 20:30:00.000,57b8c77a-9995-984e-af80-72a53ef446e6,89.0,
,20000,,1,2021-10-16 20:40:00.000,,,,2021-10-16 20:40:00.000,2021-10-16 20:40:00.000,70.0,70.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 20:40:00.000,1505be81-544f-24cb-e27d-e63f5c16d909,70.0,
,20000,,1,2021-10-16 21:04:00.000,,,,2021-10-16 21:04:00.000,2021-10-16 21:04:00.000,72.0,72.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 21:04:00.000,0dc42d7c-2d67-8eb3-8bf1-36ccbf554c8b,72.0,
,20000,,1,2021-10-16 21:10:00.000,,,,2021-10-16 21:10:00.000,2021-10-16 21:10:00.000,84.0,84.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 21:10:00.000,9982c5de-fd63-b89a-1239-04e11a22651a,84.0,
,21313,,1,2021-10-16 21:00:00.000,,97282c3a-1378-3888-2728-3f597b09e2ce.com.samsung.health.heart_rate.binning_data.json,,2021-10-16 21:59:59.000,2021-10-16 21:59:59.000,180.0,94.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 21:59:59.000,97282c3a-1378-3888-2728-3f597b09e2ce,121.0,
,21313,,1,2021-10-16 22:00:00.000,,84e4d3dc-ba2a-0371-acb1-73cfe42bdd83.com.samsung.health.heart_rate.binning_data.json,,2021-10-16 22:10:27.000,2021-10-16 22:09:00.000,126.0,100.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-16 22:09:00.000,84e4d3dc-ba2a-0371-acb1-73cfe42bdd83,110.0,
,20000,,1,2021-10-17 10:10:00.000,,,,2021-10-17 10:10:00.000,2021-10-17 10:10:00.000,98.0,98.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 10:10:00.000,76f45441-531a-0efc-c161-339ab4663e8a,98.0,
,20000,,1,2021-10-17 10:25:00.000,,,,2021-10-17 10:25:00.000,2021-10-17 10:25:00.000,88.0,88.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 10:25:00.000,9b5d18b4-3b4a-d52f-712b-7c32b0805fb8,88.0,
,20000,,1,2021-10-17 10:40:00.000,,,,2021-10-17 10:40:00.000,2021-10-17 10:40:00.000,76.0,76.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 10:40:00.000,f0b53786-d152-9968-bb75-409da8c4818f,76.0,
,20000,,1,2021-10-17 10:50:00.000,,,,2021-10-17 10:50:00.000,2021-10-17 10:50:00.000,82.0,82.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 10:50:00.000,905eb352-61d3-0bf8-8b35-008ea78357b3,82.0,
,20000,,1,2021-10-17 11:00:00.000,,,,2021-10-17 11:00:00.000,2021-10-17 11:00:00.000,83.0,83.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 11:00:00.000,e8e5d46e-df6d-1ec9-957a-402b6cdc8fa9,83.0,
,20000,,1,2021-10-17 11:10:00.000,,,,2021-10-17 11:10:00.000,2021-10-17 11:10:00.000,76.0,76.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 11:10:00.000,20ea0dcd-e8d6-f517-96b0-347e9cfdccfb,76.0,
,20000,,1,2021-10-17 11:20:00.000,,,,2021-10-17 11:20:00.000,2021-10-17 11:20:00.000,82.0,82.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 11:20:00.000,a80b7592-18e0-5ccc-e11a-f44fddce17d3,82.0,
,20000,,1,2021-10-17 11:30:00.000,,,,2021-10-17 11:30:00.000,2021-10-17 11:30:00.000,74.0,74.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 11:30:00.000,8aa464fa-0ba6-669a-cf7b-ac37e97bc012,74.0,
,20000,,1,2021-10-17 12:00:00.000,,,,2021-10-17 12:00:00.000,2021-10-17 12:00:00.000,90.0,90.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 12:00:00.000,41b1fe3f-a97f-6a86-95e0-7568db6023bd,90.0,
,20000,,1,2021-10-17 12:21:00.000,,,,2021-10-17 12:21:00.000,2021-10-17 12:21:00.000,85.0,85.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 12:21:00.000,91a531c9-7aa7-41be-4d8d-898731835d21,85.0,
,20000,,1,2021-10-17 12:30:00.000,,,,2021-10-17 12:30:00.000,2021-10-17 12:30:00.000,87.0,87.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 12:30:00.000,98a2edcc-fed5-2fc2-73e0-9c0d7936f2db,87.0,
,20000,,1,2021-10-17 12:40:00.000,,,,2021-10-17 12:40:00.000,2021-10-17 12:40:00.000,88.0,88.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 12:40:00.000,7eb3a981-685e-1111-c683-59015a5a57f4,88.0,
,20000,,1,2021-10-17 12:51:00.000,,,,2021-10-17 12:51:00.000,2021-10-17 12:51:00.000,92.0,92.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 12:51:00.000,fe3d23ec-97b4-2048-2a76-fb3365817540,92.0,
,20000,,1,2021-10-17 13:00:00.000,,,,2021-10-17 13:00:00.000,2021-10-17 13:00:00.000,93.0,93.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 13:00:00.000,e4ad5e0b-d634-e9be-6285-c3e5b0a9ec47,93.0,
,20000,,1,2021-10-17 13:10:00.000,,,,2021-10-17 13:10:00.000,2021-10-17 13:10:00.000,84.0,84.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 13:10:00.000,ea7c6ec8-5fc4-ca39-a2a1-d25b2eb61e0b,84.0,
,20000,,1,2021-10-17 13:20:00.000,,,,2021-10-17 13:20:00.000,2021-10-17 13:20:00.000,77.0,77.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 13:20:00.000,f62ceffc-e9a2-e7e3-4035-042f8ebc1c80,77.0,
,20000,,1,2021-10-17 13:30:00.000,,,,2021-10-17 13:30:00.000,2021-10-17 13:30:00.000,79.0,79.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 13:30:00.000,4d7a8fd2-dac2-0b49-308a-d5154052bd52,79.0,
,20000,,1,2021-10-17 14:00:00.000,,,,2021-10-17 14:00:00.000,2021-10-17 14:00:00.000,85.0,85.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 14:00:00.000,2210c2ff-5247-0aff-a59a-05a7db08d30c,85.0,
,20000,,1,2021-10-17 14:11:00.000,,,,2021-10-17 14:11:00.000,2021-10-17 14:11:00.000,97.0,97.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 14:11:00.000,5fd6c94e-9b5f-7af1-3df2-a2ad9dad8615,97.0,
,20000,,1,2021-10-17 14:20:00.000,,,,2021-10-17 14:20:00.000,2021-10-17 14:20:00.000,84.0,84.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 14:20:00.000,358ff41d-fcce-f459-f2c4-85d250654593,84.0,
,20000,,1,2021-10-17 14:30:00.000,,,,2021-10-17 14:30:00.000,2021-10-17 14:30:00.000,79.0,79.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 14:30:00.000,7186a34c-aaf7-b1a0-f9eb-f34e77c7e109,79.0,
,20000,,1,2021-10-17 14:40:00.000,,,,2021-10-17 14:40:00.000,2021-10-17 14:40:00.000,81.0,81.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 14:40:00.000,10282c14-1a3b-921a-faed-c2c2bc26acd5,81.0,
,20000,,1,2021-10-17 15:00:00.000,,,,2021-10-17 15:00:00.000,2021-10-17 15:00:00.000,80.0,80.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 15:00:00.000,2bdd11d8-c13c-06a0-8ce5-01d22dfac545,80.0,
,20000,,1,2021-10-17 15:10:00.000,,,,2021-10-17 15:10:00.000,2021-10-17 15:10:00.000,78.0,78.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 15:10:00.000,d3e757de-c4d5-6688-526a-412c04f9c7bc,78.0,
,20000,,1,2021-10-17 15:20:00.000,,,,2021-10-17 15:20:00.000,2021-10-17 15:20:00.000,73.0,73.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 15:20:00.000,cd2f338f-9e1c-7bb4-8174-2ea0b804864e,73.0,
,20000,,1,2021-10-17 15:30:00.000,,,,2021-10-17 15:30:00.000,2021-10-17 15:30:00.000,82.0,82.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 15:30:00.000,b51375d2-c85f-8256-b592-e3505c2e37a6,82.0,
,20000,,1,2021-10-17 15:41:00.000,,,,2021-10-17 15:41:00.000,2021-10-17 15:41:00.000,91.0,91.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 15:41:00.000,5a697169-ee9a-0d17-e3c3-193010d125c3,91.0,
,20000,,1,2021-10-17 16:00:00.000,,,,2021-10-17 16:00:00.000,2021-10-17 16:00:00.000,95.0,95.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 16:00:00.000,4decab59-5e73-9970-6b0d-3ee592af0302,95.0,
,20000,,1,2021-10-17 16:10:00.000,,,,2021-10-17 16:10:00.000,2021-10-17 16:10:00.000,79.0,79.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 16:10:00.000,40b8cfa8-1f3a-f8d0-12ee-b70a07985bf9,79.0,
,20000,,1,2021-10-17 16:20:00.000,,,,2021-10-17 16:20:00.000,2021-10-17 16:20:00.000,80.0,80.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 16:20:00.000,6a62f6d9-049b-9043-d4d7-7a67a3aaa352,80.0,
,20000,,1,2021-10-17 16:30:00.000,,,,2021-10-17 16:30:00.000,2021-10-17 16:30:00.000,76.0,76.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 16:30:00.000,f5443aae-f44b-3a54-b66a-9749a1134a3a,76.0,
,20000,,1,2021-10-17 16:40:00.000,,,,2021-10-17 16:40:00.000,2021-10-17 16:40:00.000,76.0,76.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 16:40:00.000,3996f434-b359-987e-39f8-252778fd3bc2,76.0,
,20000,,1,2021-10-17 16:50:00.000,,,,2021-10-17 16:50:00.000,2021-10-17 16:50:00.000,88.0,88.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 16:50:00.000,b7be2522-7b5e-6a09-cab4-afd1297c46f7,88.0,
,20000,,1,2021-10-17 17:00:00.000,,,,2021-10-17 17:00:00.000,2021-10-17 17:00:00.000,82.0,82.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 17:00:00.000,b9844090-cc71-1a52-995c-29fd54fd4090,82.0,
,20000,,1,2021-10-17 17:10:00.000,,,,2021-10-17 17:10:00.000,2021-10-17 17:10:00.000,77.0,77.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 17:10:00.000,b7e569f7-594b-c48c-e353-82c38536d2e1,77.0,
,20000,,1,2021-10-17 17:20:00.000,,,,2021-10-17 17:20:00.000,2021-10-17 17:20:00.000,74.0,74.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 17:20:00.000,d611e7a8-9107-88a6-6b82-ae79c28c2a1b,74.0,
,20000,,1,2021-10-17 17:30:00.000,,,,2021-10-17 17:30:00.000,2021-10-17 17:30:00.000,87.0,87.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 17:30:00.000,7d334add-2512-89bd-2969-ed84cba869e6,87.0,
,20000,,1,2021-10-17 17:40:00.000,,,,2021-10-17 17:40:00.000,2021-10-17 17:40:00.000,78.0,78.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 17:40:00.000,e62ab6a6-628b-82da-f333-500b3fac249a,78.0,
,20000,,1,2021-10-17 18:00:00.000,,,,2021-10-17 18:00:00.000,2021-10-17 18:00:00.000,77.0,77.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 18:00:00.000,41a44d23-f595-b066-ab37-7e7ac7b42adb,77.0,
,20000,,1,2021-10-17 18:10:00.000,,,,2021-10-17 18:10:00.000,2021-10-17 18:10:00.000,77.0,77.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 18:10:00.000,0f550d04-3011-bd24-ee4a-de1296c09e99,77.0,
,20000,,1,2021-10-17 18:20:00.000,,,,2021-10-17 18:20:00.000,2021-10-17 18:20:00.000,73.0,73.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 18:20:00.000,5b29d2b0-1802-de35-e2a8-ea62eeae80d3,73.0,
,20000,,1,2021-10-17 18:30:00.000,,,,2021-10-17 18:30:00.000,2021-10-17 18:30:00.000,75.0,75.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 18:30:00.000,6226d612-bced-f77b-13c5-e2d421051067,75.0,
,20000,,1,2021-10-17 18:40:00.000,,,,2021-10-17 18:40:00.000,2021-10-17 18:40:00.000,80.0,80.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 18:40:00.000,19cf70a4-0208-960e-46ff-f6818747801f,80.0,
,20000,,1,2021-10-17 18:50:00.000,,,,2021-10-17 18:50:00.000,2021-10-17 18:50:00.000,80.0,80.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 18:50:00.000,185be338-9ab9-509d-bf32-8460cba35ea1,80.0,
,20000,,1,2021-10-17 19:00:00.000,,,,2021-10-17 19:00:00.000,2021-10-17 19:00:00.000,80.0,80.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 19:00:00.000,244c44c3-67ec-3cd7-e658-a3615da88405,80.0,
,20000,,1,2021-10-17 19:10:00.000,,,,2021-10-17 19:10:00.000,2021-10-17 19:10:00.000,75.0,75.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 19:10:00.000,7cff45be-3daf-422a-c724-54894a9f638e,75.0,
,20000,,1,2021-10-17 19:20:00.000,,,,2021-10-17 19:20:00.000,2021-10-17 19:20:00.000,87.0,87.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 19:20:00.000,9e2c2604-6dd3-cb48-64b5-fb484bef2080,87.0,
,20000,,1,2021-10-17 19:30:00.000,,,,2021-10-17 19:30:00.000,2021-10-17 19:30:00.000,82.0,82.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 19:30:00.000,80d6766d-1b39-31d3-97d2-ebbec5ba74ae,82.0,
,20000,,1,2021-10-17 19:40:00.000,,,,2021-10-17 19:40:00.000,2021-10-17 19:40:00.000,78.0,78.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2021-10-17 19:40:00.000,34a50ef5-ca8b-bffa-7fd4-a609e4489839,78.0,
