com.samsung.shealth.rewards,6266001,5
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2021-01-30 23:24:48.326,,,,2021-02-01 23:02:15.017,2021-01-30 23:24:48.350,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":146,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-01-30 23:24:48.326,85417171-77e0-4d4f-b373-c87a98a9b101,0,
,2021-02-01 23:02:15.000,,,,2021-02-03 23:05:51.435,2021-02-01 23:02:15.018,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":93,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-02-01 23:02:15.000,65d77c8e-5de2-45a9-ac02-54f6a78ce7c7,0,
,2021-02-03 23:05:51.403,,,,2021-02-04 22:58:50.042,2021-02-03 23:05:51.440,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":98,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-02-03 23:05:51.403,ab5481a2-9a48-4444-9c01-9724eb427c61,0,
,2021-02-04 22:58:50.010,,,,2021-02-05 22:55:15.239,2021-02-04 22:58:50.045,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":94,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-02-04 22:58:50.010,472fea37-4497-4aed-b061-da9d8d4fe51d,0,
,2021-02-05 22:55:15.210,,,,2021-02-08 23:06:35.605,2021-02-05 22:55:15.241,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":true,""mValue"":94,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-02-05 22:55:15.210,f6448b9d-5ad6-42f4-ac46-f94e78561fe6,0,
,2021-02-08 23:06:35.590,,,,2021-02-09 22:59:39.194,2021-02-08 23:06:35.607,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":102,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-02-08 23:06:35.590,747c9f24-020c-45fd-a56f-43dac8e349e7,0,
,2021-02-09 22:59:39.179,,,,2021-02-10 23:14:28.964,2021-02-09 22:59:39.203,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":true,""mValue"":96,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-02-09 22:59:39.179,5acd7c90-ab14-4ccc-9293-8c3eb1f2b88e,0,
,2021-02-10 23:14:28.952,,,,2021-02-11 22:53:11.151,2021-02-10 23:14:28.967,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":109,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-02-10 23:14:28.952,0f221e12-8b91-444e-9f74-53b0a1a17b69,0,
,2021-02-11 22:53:11.129,,,,2021-02-12 23:02:31.459,2021-02-11 22:53:11.152,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":93,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-02-11 22:53:11.129,e79ac242-5117-4028-87a3-25ee39e20388,0,
,2021-02-12 23:02:31.439,,,,2021-02-14 19:24:50.761,2021-02-12 23:02:31.461,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":98,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-02-12 23:02:31.439,f4a272dc-4ae9-4907-a375-c6f7eccb3a94,0,
