com.samsung.shealth.step_daily_trend,6266001,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
f0d02812-597d-4d5d-af5c-ec56b9b6ae9c.binning_data.json,2024-04-20 12:18:49.501,2024-04-20 12:18:49.501,com.sec.android.app.shealth,-2,2508,1.6881251,2085.937,140.65967,VfS0qUERdZ,com.sec.android.app.shealth,f0d02812-597d-4d5d-af5c-ec56b9b6ae9c,1649548800000,
753b25cb-f0de-4758-8eff-c6ff67e90cc0.binning_data.json,2024-04-20 12:18:49.502,2024-04-20 12:18:49.502,com.sec.android.app.shealth,-2,2850,2.3386965,2892.333,263.8249,VfS0qUERdZ,com.sec.android.app.shealth,753b25cb-f0de-4758-8eff-c6ff67e90cc0,1649635200000,
8c04ceee-d7fa-4e36-9b40-85d822fc967c.binning_data.json,2024-04-20 12:18:49.503,2024-04-20 12:18:49.503,com.sec.android.app.shealth,-2,1005,1.483564,809.3933,52.23647,VfS0qUERdZ,com.sec.android.app.shealth,8c04ceee-d7fa-4e36-9b40-85d822fc967c,1649721600000,
1259e530-05a6-4201-9980-cd2614bbb4f4.binning_data.json,2024-04-20 12:18:49.503,2024-04-20 12:18:49.503,com.sec.android.app.shealth,-2,875,1.5174366,712.5954,46.715603,VfS0qUERdZ,com.sec.android.app.shealth,1259e530-05a6-4201-9980-cd2614bbb4f4,1649808000000,
605d8549-7656-4e14-b292-be344eed576b.binning_data.json,2024-04-20 12:18:49.504,2024-04-20 12:18:49.504,com.sec.android.app.shealth,-2,2985,2.320139,3041.7483,278.95764,VfS0qUERdZ,com.sec.android.app.shealth,605d8549-7656-4e14-b292-be344eed576b,1649894400000,
d9a60ec8-e26b-4820-bad7-e7739a620d2c.binning_data.json,2024-04-20 12:18:49.504,2024-04-20 12:18:49.504,com.sec.android.app.shealth,-2,1947,1.7179232,1627.8143,110.56074,VfS0qUERdZ,com.sec.android.app.shealth,d9a60ec8-e26b-4820-bad7-e7739a620d2c,1650067200000,
0089afb5-bdc5-4f72-9f35-40d21b51b2a5.binning_data.json,2024-04-20 12:18:49.505,2024-04-20 12:18:49.505,com.sec.android.app.shealth,-2,2859,1.6665419,2388.6597,162.10101,VfS0qUERdZ,com.sec.android.app.shealth,0089afb5-bdc5-4f72-9f35-40d21b51b2a5,1650153600000,
8c45fdbd-1c36-423b-914b-ce0fbf4f76e3.binning_data.json,2024-04-20 12:18:49.506,2024-04-20 12:18:49.506,com.sec.android.app.shealth,-2,2844,2.3419998,2892.934,264.03384,VfS0qUERdZ,com.sec.android.app.shealth,8c45fdbd-1c36-423b-914b-ce0fbf4f76e3,1650240000000,
9ec7e337-f993-4d0e-9dd9-367661b2e95d.binning_data.json,2024-04-20 12:18:49.506,2024-04-20 12:18:49.506,com.sec.android.app.shealth,-2,1012,1.4558021,816.19403,52.836742,VfS0qUERdZ,com.sec.android.app.shealth,9ec7e337-f993-4d0e-9dd9-367661b2e95d,1650326400000,
7927a112-51f9-448d-8e53-322a65704b7c.binning_data.json,2024-04-20 12:18:49.507,2024-04-20 12:18:49.507,com.sec.android.app.shealth,-2,3017,2.2734492,3043.3445,275.7182,VfS0qUERdZ,com.sec.android.app.shealth,7927a112-51f9-448d-8e53-322a65704b7c,1650412800000,
0de00e27-970f-499a-a79b-cec50672a684.binning_data.json,2024-04-20 12:18:49.507,2024-04-20 12:18:49.507,com.sec.android.app.shealth,-2,1669,1.8051696,1396.4049,95.319084,VfS0qUERdZ,com.sec.android.app.shealth,0de00e27-970f-499a-a79b-cec50672a684,1650499200000,
4f0ff0a0-acda-45aa-aeb9-6aa7db5bd4d1.binning_data.json,2024-04-20 12:18:49.508,2024-04-20 12:18:49.508,com.sec.android.app.shealth,-2,949,1.4695239,763.69476,49.26602,VfS0qUERdZ,com.sec.android.app.shealth,4f0ff0a0-acda-45aa-aeb9-6aa7db5bd4d1,1650585600000,
d3a3aa57-156c-4879-97dc-0973836972ba.binning_data.json,2024-04-20 12:18:49.509,2024-04-20 12:18:49.509,com.sec.android.app.shealth,-2,2691,1.6417599,2232.0405,150.20058,VfS0qUERdZ,com.sec.android.app.shealth,d3a3aa57-156c-4879-97dc-0973836972ba,1650672000000,
2d553f5a-6a87-4313-b11d-45b80f27e304.binning_data.json,2024-04-20 12:18:49.509,2024-04-20 12:18:49.509,com.sec.android.app.shealth,-2,173,1.3869804,138.4001,8.967154,VfS0qUERdZ,com.sec.android.app.shealth,2d553f5a-6a87-4313-b11d-45b80f27e304,1650844800000,
26d9b25c-d90f-4de8-a087-b3b001f5ae31.binning_data.json,2024-04-20 12:18:49.510,2024-04-20 12:18:49.510,com.sec.android.app.shealth,-2,1250,1.4108988,1006.2911,65.2121,VfS0qUERdZ,com.sec.android.app.shealth,26d9b25c-d90f-4de8-a087-b3b001f5ae31,1650931200000,
eb9e96ae-dde2-4679-bb83-4bd83f79eea2.binning_data.json,2024-04-20 12:18:49.510,2024-04-20 12:18:49.510,com.sec.android.app.shealth,-2,862,1.4865085,698.8958,45.952587,VfS0qUERdZ,com.sec.android.app.shealth,eb9e96ae-dde2-4679-bb83-4bd83f79eea2,1651017600000,
197d63b8-d6ff-4653-8f4a-b9df8cabb1a5.binning_data.json,2024-04-20 12:18:49.511,2024-04-20 12:18:49.511,com.sec.android.app.shealth,-2,3001,2.3850253,3054.8464,279.57288,VfS0qUERdZ,com.sec.android.app.shealth,197d63b8-d6ff-4653-8f4a-b9df8cabb1a5,1651104000000,
dc1b88a5-14cf-41cd-b14c-ec845d323685.binning_data.json,2024-04-20 12:18:49.512,2024-04-20 12:18:49.512,com.sec.android.app.shealth,-2,1127,1.5026284,917.19226,60.32805,VfS0qUERdZ,com.sec.android.app.shealth,dc1b88a5-14cf-41cd-b14c-ec845d323685,1651190400000,
1918ffa9-9fb4-446b-9f6f-4a12b368167e.binning_data.json,2024-04-20 12:18:49.512,2024-04-20 12:18:49.512,com.sec.android.app.shealth,-2,1380,1.5643848,1113.8927,70.536835,VfS0qUERdZ,com.sec.android.app.shealth,1918ffa9-9fb4-446b-9f6f-4a12b368167e,1651449600000,
eca4fea6-be83-402c-a563-1cfa3809bbd9.binning_data.json,2024-04-20 12:18:49.513,2024-04-20 12:18:49.513,com.sec.android.app.shealth,-2,1264,1.4124991,1021.39075,66.71475,VfS0qUERdZ,com.sec.android.app.shealth,eca4fea6-be83-402c-a563-1cfa3809bbd9,1651536000000,
03d8df9a-2f5a-4b87-9415-73e6a4ebf78d.binning_data.json,2024-04-20 12:18:49.513,2024-04-20 12:18:49.513,com.sec.android.app.shealth,-2,3022,2.290571,3047.3452,275.89536,VfS0qUERdZ,com.sec.android.app.shealth,03d8df9a-2f5a-4b87-9415-73e6a4ebf78d,1651795200000,
1bf2b90b-7540-468f-b858-9354afdb4c41.binning_data.json,2024-04-20 12:18:49.514,2024-04-20 12:18:49.514,com.sec.android.app.shealth,-2,2304,1.7035424,1908.6257,127.30889,VfS0qUERdZ,com.sec.android.app.shealth,1bf2b90b-7540-468f-b858-9354afdb4c41,1651968000000,
ce2a02b1-ccdc-47ba-b6a1-8be8832581c4.binning_data.json,2024-04-20 12:18:49.515,2024-04-20 12:18:49.515,com.sec.android.app.shealth,-2,1209,1.466412,976.1918,63.4093,VfS0qUERdZ,com.sec.android.app.shealth,ce2a02b1-ccdc-47ba-b6a1-8be8832581c4,1652054400000,
bb6b1c47-4f0d-4706-bf69-eee8fe9874ce.binning_data.json,2024-04-20 12:18:49.515,2024-04-20 12:18:49.515,com.sec.android.app.shealth,-2,537,1.3931166,435.2989,28.594496,VfS0qUERdZ,com.sec.android.app.shealth,bb6b1c47-4f0d-4706-bf69-eee8fe9874ce,1652140800000,
8b578342-d72f-450e-b818-47c8ae4c1089.binning_data.json,2024-04-20 12:18:49.516,2024-04-20 12:18:49.516,com.sec.android.app.shealth,-2,1147,1.5464743,936.4926,61.850838,VfS0qUERdZ,com.sec.android.app.shealth,8b578342-d72f-450e-b818-47c8ae4c1089,1652227200000,
e3344001-84ae-4255-8d87-833b2561ae7b.binning_data.json,2024-04-20 12:18:49.517,2024-04-20 12:18:49.517,com.sec.android.app.shealth,-2,3356,2.1803355,3325.9631,295.72522,VfS0qUERdZ,com.sec.android.app.shealth,e3344001-84ae-4255-8d87-833b2561ae7b,1652313600000,
9c28fa0b-5fe5-43c0-8089-dba9d2922138.binning_data.json,2024-04-20 12:18:49.517,2024-04-20 12:18:49.517,com.sec.android.app.shealth,-2,805,1.4791317,652.39606,42.594406,VfS0qUERdZ,com.sec.android.app.shealth,9c28fa0b-5fe5-43c0-8089-dba9d2922138,1652400000000,
e2b6ffb2-031e-43ac-9d94-c8187d6115fb.binning_data.json,2024-04-20 12:18:49.518,2024-04-20 12:18:49.518,com.sec.android.app.shealth,-2,3299,1.7344743,2754.477,186.28584,VfS0qUERdZ,com.sec.android.app.shealth,e2b6ffb2-031e-43ac-9d94-c8187d6115fb,1652486400000,
b0686211-7a73-4547-96e4-167c96ad1812.binning_data.json,2024-04-20 12:18:49.519,2024-04-20 12:18:49.519,com.sec.android.app.shealth,-2,773,1.4664277,628.294,41.153248,VfS0qUERdZ,com.sec.android.app.shealth,b0686211-7a73-4547-96e4-167c96ad1812,1652832000000,
9e917456-2bd8-41b0-b887-8b4a67275d95.binning_data.json,2024-04-20 12:18:49.520,2024-04-20 12:18:49.520,com.sec.android.app.shealth,-2,3264,2.229041,3241.2583,287.87885,VfS0qUERdZ,com.sec.android.app.shealth,9e917456-2bd8-41b0-b887-8b4a67275d95,1652918400000,
0b74b2ad-5c07-48f8-99ea-9aed9d92b4c6.binning_data.json,2024-04-20 12:18:49.521,2024-04-20 12:18:49.521,com.sec.android.app.shealth,-2,885,1.5150287,711.5959,45.727135,VfS0qUERdZ,com.sec.android.app.shealth,0b74b2ad-5c07-48f8-99ea-9aed9d92b4c6,1653004800000,
a55e1ada-ba7d-4086-9e08-550a10556c87.binning_data.json,2024-04-20 12:18:49.522,2024-04-20 12:18:49.522,com.sec.android.app.shealth,-2,2990,1.7070093,2495.2551,169.01025,VfS0qUERdZ,com.sec.android.app.shealth,a55e1ada-ba7d-4086-9e08-550a10556c87,1653091200000,
38b27590-392f-4bc1-a617-7a57c1bbbfc0.binning_data.json,2024-04-20 12:18:49.522,2024-04-20 12:18:49.522,com.sec.android.app.shealth,-2,3142,2.351616,3207.2605,294.76062,VfS0qUERdZ,com.sec.android.app.shealth,38b27590-392f-4bc1-a617-7a57c1bbbfc0,1653264000000,
cba53fdb-4155-4f64-946e-97eb9089ab63.binning_data.json,2024-04-20 12:18:49.523,2024-04-20 12:18:49.523,com.sec.android.app.shealth,-2,754,1.4410403,607.3969,39.42995,VfS0qUERdZ,com.sec.android.app.shealth,cba53fdb-4155-4f64-946e-97eb9089ab63,1653436800000,
b6a66669-39ff-4750-b8fb-5333ca3dbf5b.binning_data.json,2024-04-20 12:18:49.524,2024-04-20 12:18:49.524,com.sec.android.app.shealth,-2,1028,1.3814188,834.3939,55.02079,VfS0qUERdZ,com.sec.android.app.shealth,b6a66669-39ff-4750-b8fb-5333ca3dbf5b,1653523200000,
a31158c2-c10b-4972-ba8a-3c562acdd551.binning_data.json,2024-04-20 12:18:49.524,2024-04-20 12:18:49.524,com.sec.android.app.shealth,-2,3002,2.4362435,3123.7593,292.9786,VfS0qUERdZ,com.sec.android.app.shealth,a31158c2-c10b-4972-ba8a-3c562acdd551,1653609600000,
fc031fea-6f30-40f0-997d-396504aa671d.binning_data.json,2024-04-20 12:18:49.525,2024-04-20 12:18:49.525,com.sec.android.app.shealth,-2,1270,1.4416466,1022.2909,66.07808,VfS0qUERdZ,com.sec.android.app.shealth,fc031fea-6f30-40f0-997d-396504aa671d,1654041600000,
99b01a14-0a2a-44a9-a1df-175b29d3b4ee.binning_data.json,2024-04-20 12:18:49.525,2024-04-20 12:18:49.525,com.sec.android.app.shealth,-2,1083,1.3870752,871.493,56.402275,VfS0qUERdZ,com.sec.android.app.shealth,99b01a14-0a2a-44a9-a1df-175b29d3b4ee,1654128000000,
6126c9e8-faf1-42c1-b19f-7230b753beb5.binning_data.json,2024-04-20 12:18:49.526,2024-04-20 12:18:49.526,com.sec.android.app.shealth,-2,3484,2.2133908,3471.577,310.1639,VfS0qUERdZ,com.sec.android.app.shealth,6126c9e8-faf1-42c1-b19f-7230b753beb5,1654214400000,
eb0cac46-1405-4cda-9e59-00be1d03caa2.binning_data.json,2024-04-20 12:18:49.527,2024-04-20 12:18:49.527,com.sec.android.app.shealth,-2,1390,1.5495707,1118.8932,70.49777,VfS0qUERdZ,com.sec.android.app.shealth,eb0cac46-1405-4cda-9e59-00be1d03caa2,1654560000000,
f04a7b6b-57d2-40d1-83f1-0027170022ad.binning_data.json,2024-04-20 12:18:49.527,2024-04-20 12:18:49.527,com.sec.android.app.shealth,-2,1093,1.4179174,881.5925,57.36489,VfS0qUERdZ,com.sec.android.app.shealth,f04a7b6b-57d2-40d1-83f1-0027170022ad,1654646400000,
247088d3-f285-4537-85f3-44a6c72b2ce6.binning_data.json,2024-04-20 12:18:49.528,2024-04-20 12:18:49.528,com.sec.android.app.shealth,-2,591,1.4130567,472.79962,30.527126,VfS0qUERdZ,com.sec.android.app.shealth,247088d3-f285-4537-85f3-44a6c72b2ce6,1654732800000,
8a7af69b-aa99-48ef-919b-9386d8d05b4c.binning_data.json,2024-04-20 12:18:49.528,2024-04-20 12:18:49.528,com.sec.android.app.shealth,-2,3188,2.4357567,3290.8694,305.65182,VfS0qUERdZ,com.sec.android.app.shealth,8a7af69b-aa99-48ef-919b-9386d8d05b4c,1654819200000,
9b0bf62d-50c5-453d-bced-14a9d0a7a43f.binning_data.json,2024-04-20 12:18:49.529,2024-04-20 12:18:49.529,com.sec.android.app.shealth,-2,2590,1.6942486,2145.5352,143.25952,VfS0qUERdZ,com.sec.android.app.shealth,9b0bf62d-50c5-453d-bced-14a9d0a7a43f,1654992000000,
5b7f4ebc-0ce7-4771-8d9f-a137958b0a51.binning_data.json,2024-04-20 12:18:49.529,2024-04-20 12:18:49.529,com.sec.android.app.shealth,-2,3008,2.3978863,3116.8555,290.99258,VfS0qUERdZ,com.sec.android.app.shealth,5b7f4ebc-0ce7-4771-8d9f-a137958b0a51,1655078400000,
1ff88876-5212-40c7-a9fd-4c770d2e6c58.binning_data.json,2024-04-20 12:18:49.530,2024-04-20 12:18:49.530,com.sec.android.app.shealth,-2,951,1.3770349,762.59467,49.03478,VfS0qUERdZ,com.sec.android.app.shealth,1ff88876-5212-40c7-a9fd-4c770d2e6c58,1655164800000,
65aa7bb6-e113-4f30-83e3-db040b7be642.binning_data.json,2024-04-20 12:18:49.530,2024-04-20 12:18:49.530,com.sec.android.app.shealth,-2,521,1.3317432,417.0989,27.036837,VfS0qUERdZ,com.sec.android.app.shealth,65aa7bb6-e113-4f30-83e3-db040b7be642,1655251200000,
61fe3b76-3c95-4eb5-9dc3-2f43589eb97a.binning_data.json,2024-04-20 12:18:49.531,2024-04-20 12:18:49.531,com.sec.android.app.shealth,-2,1186,2.0159564,1103.5946,90.3645,VfS0qUERdZ,com.sec.android.app.shealth,61fe3b76-3c95-4eb5-9dc3-2f43589eb97a,1655424000000,
cce2826f-15bf-4e9f-8160-8ae5bb9dd101.binning_data.json,2024-04-20 12:18:49.532,2024-04-20 12:18:49.532,com.sec.android.app.shealth,-2,2850,1.7642825,2386.2559,162.78001,VfS0qUERdZ,com.sec.android.app.shealth,cce2826f-15bf-4e9f-8160-8ae5bb9dd101,1655510400000,
c44d4aa4-32d9-45a6-ba53-c9bdfa812941.binning_data.json,2024-04-20 12:18:49.532,2024-04-20 12:18:49.532,com.sec.android.app.shealth,-2,3355,2.316192,3455.3823,321.51938,VfS0qUERdZ,com.sec.android.app.shealth,c44d4aa4-32d9-45a6-ba53-c9bdfa812941,1655683200000,
e31420d3-4339-4634-b8ba-1c2852d64234.binning_data.json,2024-04-20 12:18:49.533,2024-04-20 12:18:49.533,com.sec.android.app.shealth,-2,838,1.3491977,671.89526,43.48673,VfS0qUERdZ,com.sec.android.app.shealth,e31420d3-4339-4634-b8ba-1c2852d64234,1655769600000,
467f8f14-c3e0-4c84-bb3c-1ab426309d8f.binning_data.json,2024-04-20 12:18:49.533,2024-04-20 12:18:49.533,com.sec.android.app.shealth,-2,3005,2.2519557,3027.145,274.03387,VfS0qUERdZ,com.sec.android.app.shealth,467f8f14-c3e0-4c84-bb3c-1ab426309d8f,1655942400000,
8c4a06fc-55ed-42e4-a50d-8676cce54a09.binning_data.json,2024-04-20 12:18:49.534,2024-04-20 12:18:49.534,com.sec.android.app.shealth,-2,2941,2.320581,2973.8372,269.97992,VfS0qUERdZ,com.sec.android.app.shealth,8c4a06fc-55ed-42e4-a50d-8676cce54a09,1656288000000,
1996d7f6-75df-4ef3-8cfb-cdd58779c82a.binning_data.json,2024-04-20 12:18:49.534,2024-04-20 12:18:49.534,com.sec.android.app.shealth,-2,990,1.3933254,797.09357,51.962036,VfS0qUERdZ,com.sec.android.app.shealth,1996d7f6-75df-4ef3-8cfb-cdd58779c82a,1656374400000,
d8a40804-6b3b-4b71-ad8f-938966ce4e8f.binning_data.json,2024-04-20 12:18:49.535,2024-04-20 12:18:49.535,com.sec.android.app.shealth,-2,1196,1.4078859,970.8913,63.849556,VfS0qUERdZ,com.sec.android.app.shealth,d8a40804-6b3b-4b71-ad8f-938966ce4e8f,1656633600000,
30ac4020-9eab-4309-830b-0a4caae3c188.binning_data.json,2024-04-20 12:18:49.535,2024-04-20 12:18:49.535,com.sec.android.app.shealth,-2,2913,2.452542,3048.652,287.8813,VfS0qUERdZ,com.sec.android.app.shealth,30ac4020-9eab-4309-830b-0a4caae3c188,1656892800000,
ac420abd-4d53-4231-8212-62efc6802536.binning_data.json,2024-04-20 12:18:49.536,2024-04-20 12:18:49.536,com.sec.android.app.shealth,-2,1142,1.4452581,920.4929,59.567127,VfS0qUERdZ,com.sec.android.app.shealth,ac420abd-4d53-4231-8212-62efc6802536,1656979200000,
994335f8-077f-4bb6-94ee-454eec49e69a.binning_data.json,2024-04-20 12:18:49.537,2024-04-20 12:18:49.537,com.sec.android.app.shealth,-2,1018,1.4832156,820.3931,53.041492,VfS0qUERdZ,com.sec.android.app.shealth,994335f8-077f-4bb6-94ee-454eec49e69a,1657065600000,
4cb92042-b187-4d6c-af8e-a431b050a847.binning_data.json,2024-04-20 12:18:49.537,2024-04-20 12:18:49.537,com.sec.android.app.shealth,-2,1003,1.4730201,811.9932,52.96739,VfS0qUERdZ,com.sec.android.app.shealth,4cb92042-b187-4d6c-af8e-a431b050a847,1657152000000,
73705edc-c115-416f-a892-934dfaaf9f09.binning_data.json,2024-04-20 12:18:49.538,2024-04-20 12:18:49.538,com.sec.android.app.shealth,-2,1355,1.5338275,1100.793,71.788055,VfS0qUERdZ,com.sec.android.app.shealth,73705edc-c115-416f-a892-934dfaaf9f09,1657497600000,
690a7010-b277-4911-93ca-0a3d09cd0271.binning_data.json,2024-04-20 12:18:49.538,2024-04-20 12:18:49.538,com.sec.android.app.shealth,-2,1452,1.3900317,1175.3959,77.2927,VfS0qUERdZ,com.sec.android.app.shealth,690a7010-b277-4911-93ca-0a3d09cd0271,1657584000000,
8548b352-44fe-4a77-9d41-ce54b68d6cd6.binning_data.json,2024-04-20 12:18:49.540,2024-04-20 12:18:49.540,com.sec.android.app.shealth,-2,720,1.3985524,580.4967,37.712307,VfS0qUERdZ,com.sec.android.app.shealth,8548b352-44fe-4a77-9d41-ce54b68d6cd6,1657670400000,
466e9838-8f5c-4039-87cb-16d57c5f4aca.binning_data.json,2024-04-20 12:18:49.541,2024-04-20 12:18:49.541,com.sec.android.app.shealth,-2,675,1.4505712,541.1976,34.98552,VfS0qUERdZ,com.sec.android.app.shealth,466e9838-8f5c-4039-87cb-16d57c5f4aca,1657756800000,
722b4666-c9df-4af8-b600-658a035256cb.binning_data.json,2024-04-20 12:18:49.541,2024-04-20 12:18:49.541,com.sec.android.app.shealth,-2,636,1.4028603,512.99817,33.45831,VfS0qUERdZ,com.sec.android.app.shealth,722b4666-c9df-4af8-b600-658a035256cb,1657843200000,
661493fc-255b-4ba2-9b51-7325880410c9.binning_data.json,2024-04-20 12:18:49.542,2024-04-20 12:18:49.542,com.sec.android.app.shealth,-2,1221,1.5058227,1001.6913,66.98833,VfS0qUERdZ,com.sec.android.app.shealth,661493fc-255b-4ba2-9b51-7325880410c9,1658102400000,
76768634-4fd0-4b28-8426-e42da92c51e4.binning_data.json,2024-04-20 12:18:49.544,2024-04-20 12:18:49.544,com.sec.android.app.shealth,-2,324,1.3402984,259.50058,16.819315,VfS0qUERdZ,com.sec.android.app.shealth,76768634-4fd0-4b28-8426-e42da92c51e4,1658188800000,
46cbb457-7be5-44e9-a0d1-a8de422dd59b.binning_data.json,2024-04-20 12:18:49.544,2024-04-20 12:18:49.544,com.sec.android.app.shealth,-2,562,1.5253328,454.0985,29.436247,VfS0qUERdZ,com.sec.android.app.shealth,46cbb457-7be5-44e9-a0d1-a8de422dd59b,1658275200000,
548363c6-8834-414d-84aa-a26ae9116824.binning_data.json,2024-04-20 12:18:49.545,2024-04-20 12:18:49.545,com.sec.android.app.shealth,-2,918,1.3836765,739.1945,48.2186,VfS0qUERdZ,com.sec.android.app.shealth,548363c6-8834-414d-84aa-a26ae9116824,1658361600000,
9f93d83a-6ff6-4cf7-bbdb-8e020320f300.binning_data.json,2024-04-20 12:18:49.545,2024-04-20 12:18:49.545,com.sec.android.app.shealth,-2,4203,1.7201442,3484.9224,232.89072,VfS0qUERdZ,com.sec.android.app.shealth,9f93d83a-6ff6-4cf7-bbdb-8e020320f300,1658620800000,
51614b6e-020e-41db-8808-77373f1501f7.binning_data.json,2024-04-20 12:18:49.546,2024-04-20 12:18:49.546,com.sec.android.app.shealth,-2,6411,1.4867673,5178.256,335.5703,VfS0qUERdZ,com.sec.android.app.shealth,51614b6e-020e-41db-8808-77373f1501f7,1658707200000,
6cf5a743-5e50-4602-990b-74bdfac989c4.binning_data.json,2024-04-20 12:18:49.547,2024-04-20 12:18:49.547,com.sec.android.app.shealth,-2,6276,1.5386287,5102.7153,334.28778,VfS0qUERdZ,com.sec.android.app.shealth,6cf5a743-5e50-4602-990b-74bdfac989c4,1658793600000,
e5c88aaa-5921-4eae-86ce-fd15eba0ecf5.binning_data.json,2024-04-20 12:18:49.547,2024-04-20 12:18:49.547,com.sec.android.app.shealth,-2,614,1.3542199,491.4977,31.748852,VfS0qUERdZ,com.sec.android.app.shealth,e5c88aaa-5921-4eae-86ce-fd15eba0ecf5,1658880000000,
c95c6102-36ee-46f1-be3f-cb8ae105231c.binning_data.json,2024-04-20 12:18:49.548,2024-04-20 12:18:49.548,com.sec.android.app.shealth,-2,600,1.4003991,481.79788,31.250751,VfS0qUERdZ,com.sec.android.app.shealth,c95c6102-36ee-46f1-be3f-cb8ae105231c,1658966400000,
56d7e3bf-c748-4cfc-ad84-99dd864dfd9f.binning_data.json,2024-04-20 12:18:49.548,2024-04-20 12:18:49.548,com.sec.android.app.shealth,-2,1043,1.5206152,848.7932,56.17311,VfS0qUERdZ,com.sec.android.app.shealth,56d7e3bf-c748-4cfc-ad84-99dd864dfd9f,1659052800000,
70e141d0-b058-4ae4-a253-9f35a1554101.binning_data.json,2024-04-20 12:18:49.549,2024-04-20 12:18:49.549,com.sec.android.app.shealth,-2,2740,1.7581903,2287.1433,155.08762,VfS0qUERdZ,com.sec.android.app.shealth,70e141d0-b058-4ae4-a253-9f35a1554101,1659225600000,
eefe84c2-d2af-4af5-a3a8-b2bc539f7722.binning_data.json,2024-04-20 12:18:49.549,2024-04-20 12:18:49.549,com.sec.android.app.shealth,-2,369,1.3884453,295.50018,18.930227,VfS0qUERdZ,com.sec.android.app.shealth,eefe84c2-d2af-4af5-a3a8-b2bc539f7722,1659312000000,
a8989ce7-2c5d-49a0-878d-c5e6ae240865.binning_data.json,2024-04-20 12:18:49.550,2024-04-20 12:18:49.550,com.sec.android.app.shealth,-2,981,1.4346907,794.694,52.26549,VfS0qUERdZ,com.sec.android.app.shealth,a8989ce7-2c5d-49a0-878d-c5e6ae240865,1659398400000,
54c54061-fb24-46b3-adb3-ff04a9868eca.binning_data.json,2024-04-20 12:18:49.550,2024-04-20 12:18:49.550,com.sec.android.app.shealth,-2,551,1.4013315,447.09875,29.497795,VfS0qUERdZ,com.sec.android.app.shealth,54c54061-fb24-46b3-adb3-ff04a9868eca,1659484800000,
6de76e4c-b775-4c88-a156-3b92fdf458cf.binning_data.json,2024-04-20 12:18:49.551,2024-04-20 12:18:49.551,com.sec.android.app.shealth,-2,943,1.5142645,764.8943,49.65877,VfS0qUERdZ,com.sec.android.app.shealth,6de76e4c-b775-4c88-a156-3b92fdf458cf,1659571200000,
07f7b252-f6db-4870-afad-ef4cbf1ebc04.binning_data.json,2024-04-20 12:18:49.551,2024-04-20 12:18:49.551,com.sec.android.app.shealth,-2,1267,1.3725764,1020.1906,66.69896,VfS0qUERdZ,com.sec.android.app.shealth,07f7b252-f6db-4870-afad-ef4cbf1ebc04,1659657600000,
d54ef25a-2aa8-46b5-b972-b11659b5daad.binning_data.json,2024-04-20 12:18:49.552,2024-04-20 12:18:49.552,com.sec.android.app.shealth,-2,402,1.4468513,330.2997,22.099796,VfS0qUERdZ,com.sec.android.app.shealth,d54ef25a-2aa8-46b5-b972-b11659b5daad,1659830400000,
557a36a9-3e23-4b12-9d70-d55d2224bde8.binning_data.json,2024-04-20 12:18:49.553,2024-04-20 12:18:49.553,com.sec.android.app.shealth,-2,1296,1.463891,1044.2916,67.000145,VfS0qUERdZ,com.sec.android.app.shealth,557a36a9-3e23-4b12-9d70-d55d2224bde8,1660003200000,
2a195b57-2740-4cbd-970d-04e7c323cc1d.binning_data.json,2024-04-20 12:18:49.553,2024-04-20 12:18:49.553,com.sec.android.app.shealth,-2,674,1.4446431,543.99756,35.149952,VfS0qUERdZ,com.sec.android.app.shealth,2a195b57-2740-4cbd-970d-04e7c323cc1d,1660089600000,
c425087c-135e-4a69-bbfb-cac2efb5d33f.binning_data.json,2024-04-20 12:18:49.554,2024-04-20 12:18:49.554,com.sec.android.app.shealth,-2,664,1.3248056,535.99695,35.671898,VfS0qUERdZ,com.sec.android.app.shealth,c425087c-135e-4a69-bbfb-cac2efb5d33f,1660176000000,
b410d29e-a0f8-4767-aa65-58f046e15314.binning_data.json,2024-04-20 12:18:49.554,2024-04-20 12:18:49.554,com.sec.android.app.shealth,-2,1045,1.4941596,838.69354,53.544704,VfS0qUERdZ,com.sec.android.app.shealth,b410d29e-a0f8-4767-aa65-58f046e15314,1660262400000,
511f367b-959e-4840-b203-6148ca1512e3.binning_data.json,2024-04-20 12:18:49.555,2024-04-20 12:18:49.555,com.sec.android.app.shealth,-2,875,1.2712238,701.19495,45.935543,VfS0qUERdZ,com.sec.android.app.shealth,511f367b-959e-4840-b203-6148ca1512e3,1660780800000,
87aac4ae-9cc3-44c7-a26a-89132a24bcea.binning_data.json,2024-04-20 12:18:49.555,2024-04-20 12:18:49.555,com.sec.android.app.shealth,-2,685,1.5913868,563.2974,37.638832,VfS0qUERdZ,com.sec.android.app.shealth,87aac4ae-9cc3-44c7-a26a-89132a24bcea,1660867200000,
a5b55868-31cd-4fd8-9128-b16cce7ff888.binning_data.json,2024-04-20 12:18:49.556,2024-04-20 12:18:49.556,com.sec.android.app.shealth,-2,1096,1.4300426,893.59314,59.186428,VfS0qUERdZ,com.sec.android.app.shealth,a5b55868-31cd-4fd8-9128-b16cce7ff888,1661212800000,
