com.samsung.shealth.tracker.pedometer_day_summary,6266001,6
create_sh_ver,step_count,binning_data,active_time,recommendation,modify_sh_ver,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
,1083,e326f91b-7be1-4197-9661-22040d77f763.binning_data.json,628295,6000,,21,2022-06-04 03:19:34.857,com.sec.android.app.shealth,2022-06-03 04:39:46.954,,1.3870752,871.493,56.402275,1062,rCXGezyjDZ,com.sec.android.app.shealth,0,e326f91b-7be1-4197-9661-22040d77f763.achievement.json,e326f91b-7be1-4197-9661-22040d77f763,1654128000000,
,3484,0c107456-e076-4996-9de4-9bb018671952.binning_data.json,1568442,6000,,2292,2022-06-07 21:29:56.979,com.sec.android.app.shealth,2022-06-03 21:29:36.837,0c107456-e076-4996-9de4-9bb018671952.source_info.json,2.2133908,3471.577,310.1639,1192,VfS0qUERdZ,com.sec.android.app.shealth,0,0c107456-e076-4996-9de4-9bb018671952.achievement.json,0c107456-e076-4996-9de4-9bb018671952,1654214400000,
,3484,dede466b-3a25-4b3d-936a-14c88105664c.binning_data.json,1568442,6000,,2292,2022-06-08 04:39:55.358,com.sec.android.app.shealth,2022-06-04 03:19:34.877,,2.2133908,3471.577,310.1639,1192,rCXGezyjDZ,com.sec.android.app.shealth,0,dede466b-3a25-4b3d-936a-14c88105664c.achievement.json,dede466b-3a25-4b3d-936a-14c88105664c,1654214400000,
,1390,a034c4f9-2dbc-4978-8883-4ec6fa085f50.binning_data.json,722066,6000,,23,2022-06-08 21:32:57.558,com.sec.android.app.shealth,2022-06-07 21:29:56.354,a034c4f9-2dbc-4978-8883-4ec6fa085f50.source_info.json,1.5495707,1118.8932,70.49777,1367,VfS0qUERdZ,com.sec.android.app.shealth,0,a034c4f9-2dbc-4978-8883-4ec6fa085f50.achievement.json,a034c4f9-2dbc-4978-8883-4ec6fa085f50,1654560000000,
,1390,c807d111-151e-49bf-8abb-8e6c1646e513.binning_data.json,722066,6000,,23,2022-06-09 04:24:10.344,com.sec.android.app.shealth,2022-06-08 04:39:55.377,,1.5495707,1118.8932,70.49777,1367,rCXGezyjDZ,com.sec.android.app.shealth,0,c807d111-151e-49bf-8abb-8e6c1646e513.achievement.json,c807d111-151e-49bf-8abb-8e6c1646e513,1654560000000,
,1093,a8c82ed3-29bf-4bae-98f5-9df56085dc4f.binning_data.json,621751,6000,,30,2022-06-09 21:28:24.897,com.sec.android.app.shealth,2022-06-08 21:32:57.209,a8c82ed3-29bf-4bae-98f5-9df56085dc4f.source_info.json,1.4179174,881.5925,57.36489,1063,VfS0qUERdZ,com.sec.android.app.shealth,0,a8c82ed3-29bf-4bae-98f5-9df56085dc4f.achievement.json,a8c82ed3-29bf-4bae-98f5-9df56085dc4f,1654646400000,
,1093,615fb59f-2254-4a8b-9897-88f90f1af185.binning_data.json,621751,6000,,30,2022-06-10 03:00:02.720,com.sec.android.app.shealth,2022-06-09 04:24:10.359,,1.4179174,881.5925,57.36489,1063,rCXGezyjDZ,com.sec.android.app.shealth,0,615fb59f-2254-4a8b-9897-88f90f1af185.achievement.json,615fb59f-2254-4a8b-9897-88f90f1af185,1654646400000,
,591,ab978f1a-2c0c-4a6d-80a6-5835bb979682.binning_data.json,334593,6000,,0,2022-06-10 21:31:24.026,com.sec.android.app.shealth,2022-06-09 21:28:24.348,ab978f1a-2c0c-4a6d-80a6-5835bb979682.source_info.json,1.4130567,472.79962,30.527126,591,VfS0qUERdZ,com.sec.android.app.shealth,0,ab978f1a-2c0c-4a6d-80a6-5835bb979682.achievement.json,ab978f1a-2c0c-4a6d-80a6-5835bb979682,1654732800000,
,591,5b2771c6-0d3c-4394-a7c7-a0bae06d5194.binning_data.json,334593,6000,,0,2022-06-11 03:23:14.335,com.sec.android.app.shealth,2022-06-10 03:00:02.727,,1.4130567,472.79962,30.527126,591,rCXGezyjDZ,com.sec.android.app.shealth,0,5b2771c6-0d3c-4394-a7c7-a0bae06d5194.achievement.json,5b2771c6-0d3c-4394-a7c7-a0bae06d5194,1654732800000,
,3188,86666c66-2702-45d6-b14e-a7c48042bc39.binning_data.json,1351066,6000,,2459,2022-06-11 11:08:47.634,com.sec.android.app.shealth,2022-06-10 21:31:23.662,86666c66-2702-45d6-b14e-a7c48042bc39.source_info.json,2.4357567,3290.8694,305.65182,729,VfS0qUERdZ,com.sec.android.app.shealth,0,86666c66-2702-45d6-b14e-a7c48042bc39.achievement.json,86666c66-2702-45d6-b14e-a7c48042bc39,1654819200000,
,3188,3c206902-27bd-4541-999c-f5c536f88761.binning_data.json,1351066,6000,,2459,2022-06-12 03:10:12.110,com.sec.android.app.shealth,2022-06-11 03:23:14.394,,2.4357567,3290.8694,305.65182,729,rCXGezyjDZ,com.sec.android.app.shealth,0,3c206902-27bd-4541-999c-f5c536f88761.achievement.json,3c206902-27bd-4541-999c-f5c536f88761,1654819200000,
,2590,b7396db8-6d60-4022-a220-6cbbad921379.binning_data.json,1266363,6000,,244,2022-06-13 21:25:16.953,com.sec.android.app.shealth,2022-06-13 21:25:16.953,b7396db8-6d60-4022-a220-6cbbad921379.source_info.json,1.6942487,2145.5352,143.25952,2346,VfS0qUERdZ,com.sec.android.app.shealth,0,b7396db8-6d60-4022-a220-6cbbad921379.achievement.json,b7396db8-6d60-4022-a220-6cbbad921379,1654992000000,
,3008,50cfa07d-36f6-4dba-b54f-504544d220d2.binning_data.json,1299834,6000,,2372,2022-06-14 21:32:16.772,com.sec.android.app.shealth,2022-06-13 21:50:21.552,50cfa07d-36f6-4dba-b54f-504544d220d2.source_info.json,2.3978865,3116.8555,290.99258,636,VfS0qUERdZ,com.sec.android.app.shealth,0,50cfa07d-36f6-4dba-b54f-504544d220d2.achievement.json,50cfa07d-36f6-4dba-b54f-504544d220d2,1655078400000,
,2590,ad6aae50-5c06-4fe3-9ae8-722f2410b96e.binning_data.json,1266363,6000,,244,2022-06-14 04:37:30.971,com.sec.android.app.shealth,2022-06-14 04:37:30.971,,1.6942487,2145.5352,143.25952,2346,rCXGezyjDZ,com.sec.android.app.shealth,0,ad6aae50-5c06-4fe3-9ae8-722f2410b96e.achievement.json,ad6aae50-5c06-4fe3-9ae8-722f2410b96e,1654992000000,
,3008,11f50b88-7a74-4fbc-9a49-03c5dc00c57c.binning_data.json,1299834,6000,,2372,2022-06-15 03:00:03.003,com.sec.android.app.shealth,2022-06-14 04:37:30.972,,2.3978865,3116.8555,290.99258,636,rCXGezyjDZ,com.sec.android.app.shealth,0,11f50b88-7a74-4fbc-9a49-03c5dc00c57c.achievement.json,11f50b88-7a74-4fbc-9a49-03c5dc00c57c,1655078400000,
,951,d7cafcbd-6853-4340-bf4b-d0e03ebb8fb3.binning_data.json,553794,6000,,4,2022-06-14 23:32:32.505,com.sec.android.app.shealth,2022-06-14 21:32:16.203,d7cafcbd-6853-4340-bf4b-d0e03ebb8fb3.source_info.json,1.3770348,762.59467,49.03478,947,VfS0qUERdZ,com.sec.android.app.shealth,0,d7cafcbd-6853-4340-bf4b-d0e03ebb8fb3.achievement.json,d7cafcbd-6853-4340-bf4b-d0e03ebb8fb3,1655164800000,
,951,393504a4-cd86-4701-be4f-3c9e0ae6dcbd.binning_data.json,553794,6000,,4,2022-06-15 03:00:03.017,com.sec.android.app.shealth,2022-06-15 03:00:03.017,,1.3770348,762.59467,49.03478,947,rCXGezyjDZ,com.sec.android.app.shealth,0,393504a4-cd86-4701-be4f-3c9e0ae6dcbd.achievement.json,393504a4-cd86-4701-be4f-3c9e0ae6dcbd,1655164800000,
,521,bdba43f8-c199-4f57-9748-5f3b5f744283.binning_data.json,313197,6000,,0,2022-06-17 21:35:15.013,com.sec.android.app.shealth,2022-06-17 21:35:15.013,bdba43f8-c199-4f57-9748-5f3b5f744283.source_info.json,1.3317432,417.0989,27.036837,521,VfS0qUERdZ,com.sec.android.app.shealth,0,bdba43f8-c199-4f57-9748-5f3b5f744283.achievement.json,bdba43f8-c199-4f57-9748-5f3b5f744283,1655251200000,
,1186,abca839c-d7ad-48a9-8031-a833a2bfb2cc.binning_data.json,547429,6000,,523,2022-06-18 11:01:28.530,com.sec.android.app.shealth,2022-06-17 21:35:20.179,abca839c-d7ad-48a9-8031-a833a2bfb2cc.source_info.json,2.0159564,1103.5946,90.3645,663,VfS0qUERdZ,com.sec.android.app.shealth,0,abca839c-d7ad-48a9-8031-a833a2bfb2cc.achievement.json,abca839c-d7ad-48a9-8031-a833a2bfb2cc,1655424000000,
,1186,28fd5b89-0e77-4a3e-9c3a-804eb94af8b5.binning_data.json,547429,6000,,523,2022-06-19 03:10:18.381,com.sec.android.app.shealth,2022-06-18 04:26:51.654,,2.0159564,1103.5946,90.3645,663,rCXGezyjDZ,com.sec.android.app.shealth,0,28fd5b89-0e77-4a3e-9c3a-804eb94af8b5.achievement.json,28fd5b89-0e77-4a3e-9c3a-804eb94af8b5,1655424000000,
,521,6ca0caf5-21a7-4587-a441-f086fdb66914.binning_data.json,313197,6000,,0,2022-06-18 04:26:51.660,com.sec.android.app.shealth,2022-06-18 04:26:51.660,,1.3317432,417.0989,27.036837,521,rCXGezyjDZ,com.sec.android.app.shealth,0,6ca0caf5-21a7-4587-a441-f086fdb66914.achievement.json,6ca0caf5-21a7-4587-a441-f086fdb66914,1655251200000,
,2850,7e6c16bc-6259-492c-963a-e4bd87d27589.binning_data.json,1352536,6000,,383,2022-06-20 21:21:57.523,com.sec.android.app.shealth,2022-06-20 21:21:57.523,7e6c16bc-6259-492c-963a-e4bd87d27589.source_info.json,1.7642825,2386.2559,162.78001,2467,VfS0qUERdZ,com.sec.android.app.shealth,0,7e6c16bc-6259-492c-963a-e4bd87d27589.achievement.json,7e6c16bc-6259-492c-963a-e4bd87d27589,1655510400000,
,3355,74434840-a1d0-4adb-b37b-8e5bafe4d903.binning_data.json,1491837,6000,,2570,2022-06-21 21:26:34.734,com.sec.android.app.shealth,2022-06-20 21:21:59.300,74434840-a1d0-4adb-b37b-8e5bafe4d903.source_info.json,2.316192,3455.3823,321.51938,785,VfS0qUERdZ,com.sec.android.app.shealth,0,74434840-a1d0-4adb-b37b-8e5bafe4d903.achievement.json,74434840-a1d0-4adb-b37b-8e5bafe4d903,1655683200000,
,2850,763c4621-c346-4993-8f95-6375365a2fd4.binning_data.json,1352536,6000,,383,2022-06-21 03:00:02.945,com.sec.android.app.shealth,2022-06-21 03:00:02.945,,1.7642825,2386.2559,162.78001,2467,rCXGezyjDZ,com.sec.android.app.shealth,0,763c4621-c346-4993-8f95-6375365a2fd4.achievement.json,763c4621-c346-4993-8f95-6375365a2fd4,1655510400000,
,3355,fce5ff7a-4ee7-4cc9-a93a-dab0c46afb6e.binning_data.json,1491837,6000,,2570,2022-06-22 04:43:51.040,com.sec.android.app.shealth,2022-06-21 03:00:02.948,,2.316192,3455.3823,321.51938,785,rCXGezyjDZ,com.sec.android.app.shealth,0,fce5ff7a-4ee7-4cc9-a93a-dab0c46afb6e.achievement.json,fce5ff7a-4ee7-4cc9-a93a-dab0c46afb6e,1655683200000,
,838,a5ada4fb-ba99-4e6c-87b7-f21ca893828a.binning_data.json,497996,6000,,0,2022-06-23 21:45:54.459,com.sec.android.app.shealth,2022-06-21 21:26:34.336,a5ada4fb-ba99-4e6c-87b7-f21ca893828a.source_info.json,1.3491977,671.89526,43.48673,838,VfS0qUERdZ,com.sec.android.app.shealth,0,a5ada4fb-ba99-4e6c-87b7-f21ca893828a.achievement.json,a5ada4fb-ba99-4e6c-87b7-f21ca893828a,1655769600000,
,838,fc3c4ccc-19a1-4afd-9e1c-df3c304f6eb9.binning_data.json,497996,6000,,0,2022-06-24 03:00:02.922,com.sec.android.app.shealth,2022-06-22 04:43:51.045,,1.3491977,671.89526,43.48673,838,rCXGezyjDZ,com.sec.android.app.shealth,0,fc3c4ccc-19a1-4afd-9e1c-df3c304f6eb9.achievement.json,fc3c4ccc-19a1-4afd-9e1c-df3c304f6eb9,1655769600000,
,3005,bdd8b568-6c4a-4163-8de9-1d3767e819a1.binning_data.json,1344229,6000,,2088,2022-06-26 12:56:01.608,com.sec.android.app.shealth,2022-06-23 21:46:04.074,bdd8b568-6c4a-4163-8de9-1d3767e819a1.source_info.json,2.2519557,3027.145,274.03387,917,VfS0qUERdZ,com.sec.android.app.shealth,0,bdd8b568-6c4a-4163-8de9-1d3767e819a1.achievement.json,bdd8b568-6c4a-4163-8de9-1d3767e819a1,1655942400000,
,3005,9f9991e2-facb-4bf7-bb18-9729b9b8245d.binning_data.json,1344229,6000,,2088,2022-06-27 03:39:45.958,com.sec.android.app.shealth,2022-06-24 03:00:02.935,,2.2519557,3027.145,274.03387,917,rCXGezyjDZ,com.sec.android.app.shealth,0,9f9991e2-facb-4bf7-bb18-9729b9b8245d.achievement.json,9f9991e2-facb-4bf7-bb18-9729b9b8245d,1655942400000,
,2941,079d14b3-cd3c-4527-8189-9e8dffd97cd4.binning_data.json,1281505,6000,,2070,2022-06-28 21:25:57.533,com.sec.android.app.shealth,2022-06-27 21:49:59.224,079d14b3-cd3c-4527-8189-9e8dffd97cd4.source_info.json,2.320581,2973.8372,269.97992,871,VfS0qUERdZ,com.sec.android.app.shealth,0,079d14b3-cd3c-4527-8189-9e8dffd97cd4.achievement.json,079d14b3-cd3c-4527-8189-9e8dffd97cd4,1656288000000,
,2941,feef1dfc-425d-48f9-a892-290b4571995d.binning_data.json,1281505,6000,,2070,2022-06-29 03:00:02.842,com.sec.android.app.shealth,2022-06-28 04:31:06.583,,2.320581,2973.8372,269.97992,871,rCXGezyjDZ,com.sec.android.app.shealth,0,feef1dfc-425d-48f9-a892-290b4571995d.achievement.json,feef1dfc-425d-48f9-a892-290b4571995d,1656288000000,
,990,9cb448a9-b7de-4bfd-8536-8bb49472f8ba.binning_data.json,572079,6000,,23,2022-07-01 21:30:23.072,com.sec.android.app.shealth,2022-06-28 21:25:56.678,9cb448a9-b7de-4bfd-8536-8bb49472f8ba.source_info.json,1.3933256,797.09357,51.962036,967,VfS0qUERdZ,com.sec.android.app.shealth,0,9cb448a9-b7de-4bfd-8536-8bb49472f8ba.achievement.json,9cb448a9-b7de-4bfd-8536-8bb49472f8ba,1656374400000,
,990,05ab4939-752b-4447-b4ef-bafdc1f89767.binning_data.json,572079,6000,,23,2022-07-02 04:33:56.733,com.sec.android.app.shealth,2022-06-29 03:00:02.856,,1.3933256,797.09357,51.962036,967,rCXGezyjDZ,com.sec.android.app.shealth,0,05ab4939-752b-4447-b4ef-bafdc1f89767.achievement.json,05ab4939-752b-4447-b4ef-bafdc1f89767,1656374400000,
,1196,9dac4fc5-fa52-4ac4-ab1b-911263a923c4.binning_data.json,689609,6000,,79,2022-07-02 22:47:14.775,com.sec.android.app.shealth,2022-07-01 21:30:20.836,9dac4fc5-fa52-4ac4-ab1b-911263a923c4.source_info.json,1.4078858,970.8913,63.849556,1117,VfS0qUERdZ,com.sec.android.app.shealth,0,9dac4fc5-fa52-4ac4-ab1b-911263a923c4.achievement.json,9dac4fc5-fa52-4ac4-ab1b-911263a923c4,1656633600000,
,1196,f2994f61-ed7c-431c-8109-8b1385e53506.binning_data.json,689609,6000,,79,2022-07-03 03:14:27.901,com.sec.android.app.shealth,2022-07-02 04:33:56.694,,1.4078858,970.8913,63.849556,1117,rCXGezyjDZ,com.sec.android.app.shealth,0,f2994f61-ed7c-431c-8109-8b1385e53506.achievement.json,f2994f61-ed7c-431c-8109-8b1385e53506,1656633600000,
,1142,eb0b1f11-5ce3-405d-b61c-d3581b17d465.binning_data.json,636905,6000,,3,2022-07-07 21:40:44.110,com.sec.android.app.shealth,2022-07-05 21:26:33.340,eb0b1f11-5ce3-405d-b61c-d3581b17d465.source_info.json,1.445258,920.4929,59.567127,1139,VfS0qUERdZ,com.sec.android.app.shealth,0,eb0b1f11-5ce3-405d-b61c-d3581b17d465.achievement.json,eb0b1f11-5ce3-405d-b61c-d3581b17d465,1656979200000,
,2913,0fb112aa-3365-463a-bb0f-7b156cffec0b.binning_data.json,1243058,6000,,2396,2022-07-05 21:26:33.958,com.sec.android.app.shealth,2022-07-05 21:26:33.958,0fb112aa-3365-463a-bb0f-7b156cffec0b.source_info.json,2.452542,3048.652,287.8813,517,VfS0qUERdZ,com.sec.android.app.shealth,0,0fb112aa-3365-463a-bb0f-7b156cffec0b.achievement.json,0fb112aa-3365-463a-bb0f-7b156cffec0b,1656892800000,
,2913,ac19d5c4-fae9-46c9-856f-39531151eb1e.binning_data.json,1243058,6000,,2396,2022-07-06 04:21:28.771,com.sec.android.app.shealth,2022-07-06 04:21:28.771,,2.452542,3048.652,287.8813,517,rCXGezyjDZ,com.sec.android.app.shealth,0,ac19d5c4-fae9-46c9-856f-39531151eb1e.achievement.json,ac19d5c4-fae9-46c9-856f-39531151eb1e,1656892800000,
,1142,b6b17e81-b2a4-47fc-afac-1fe53106b82d.binning_data.json,636905,6000,,3,2022-07-08 04:32:55.538,com.sec.android.app.shealth,2022-07-06 04:21:28.771,,1.445258,920.4929,59.567127,1139,rCXGezyjDZ,com.sec.android.app.shealth,0,b6b17e81-b2a4-47fc-afac-1fe53106b82d.achievement.json,b6b17e81-b2a4-47fc-afac-1fe53106b82d,1656979200000,
,1003,eef7e7a4-dfd8-42c2-8cf8-03daaca390c2.binning_data.json,551243,6000,,39,2022-07-08 22:36:50.271,com.sec.android.app.shealth,2022-07-07 21:40:43.620,eef7e7a4-dfd8-42c2-8cf8-03daaca390c2.source_info.json,1.4730201,811.9932,52.96739,964,VfS0qUERdZ,com.sec.android.app.shealth,0,eef7e7a4-dfd8-42c2-8cf8-03daaca390c2.achievement.json,eef7e7a4-dfd8-42c2-8cf8-03daaca390c2,1657152000000,
,1018,a319ff99-4e6f-4dd2-abc9-c8cf08d582c1.binning_data.json,553117,6000,,35,2022-07-07 21:40:44.140,com.sec.android.app.shealth,2022-07-07 21:40:44.140,a319ff99-4e6f-4dd2-abc9-c8cf08d582c1.source_info.json,1.4832156,820.3931,53.041492,983,VfS0qUERdZ,com.sec.android.app.shealth,0,a319ff99-4e6f-4dd2-abc9-c8cf08d582c1.achievement.json,a319ff99-4e6f-4dd2-abc9-c8cf08d582c1,1657065600000,
,1018,dc0ed181-c761-453e-8e0e-74c8bc87deb5.binning_data.json,553117,6000,,35,2022-07-08 04:32:55.543,com.sec.android.app.shealth,2022-07-08 04:32:55.543,,1.4832156,820.3931,53.041492,983,rCXGezyjDZ,com.sec.android.app.shealth,0,dc0ed181-c761-453e-8e0e-74c8bc87deb5.achievement.json,dc0ed181-c761-453e-8e0e-74c8bc87deb5,1657065600000,
,1003,aa67a8fc-d617-4349-817e-8707536f3c44.binning_data.json,551243,6000,,39,2022-07-09 04:45:27.616,com.sec.android.app.shealth,2022-07-08 04:32:55.543,,1.4730201,811.9932,52.96739,964,rCXGezyjDZ,com.sec.android.app.shealth,0,aa67a8fc-d617-4349-817e-8707536f3c44.achievement.json,aa67a8fc-d617-4349-817e-8707536f3c44,1657152000000,
,1355,d5e2ed36-eb1d-4090-a554-50cb940c8575.binning_data.json,717677,6000,,75,2022-07-12 21:53:54.363,com.sec.android.app.shealth,2022-07-11 21:27:00.833,d5e2ed36-eb1d-4090-a554-50cb940c8575.source_info.json,1.5338277,1100.793,71.788055,1280,VfS0qUERdZ,com.sec.android.app.shealth,0,d5e2ed36-eb1d-4090-a554-50cb940c8575.achievement.json,d5e2ed36-eb1d-4090-a554-50cb940c8575,1657497600000,
,1355,5e9d5698-0b54-4eb8-ae2a-ada7678771a5.binning_data.json,717677,6000,,75,2022-07-13 04:37:16.526,com.sec.android.app.shealth,2022-07-12 03:00:03.146,,1.5338277,1100.793,71.788055,1280,rCXGezyjDZ,com.sec.android.app.shealth,0,5e9d5698-0b54-4eb8-ae2a-ada7678771a5.achievement.json,5e9d5698-0b54-4eb8-ae2a-ada7678771a5,1657497600000,
,1452,6522fa81-7a6e-4fc6-baaf-8e539127bbf7.binning_data.json,845589,6000,,50,2022-07-13 21:27:56.885,com.sec.android.app.shealth,2022-07-12 21:53:53.753,6522fa81-7a6e-4fc6-baaf-8e539127bbf7.source_info.json,1.3900317,1175.3959,77.2927,1402,VfS0qUERdZ,com.sec.android.app.shealth,0,6522fa81-7a6e-4fc6-baaf-8e539127bbf7.achievement.json,6522fa81-7a6e-4fc6-baaf-8e539127bbf7,1657584000000,
,1452,a34e4787-b4ca-436c-812a-0716c3543ae0.binning_data.json,845589,6000,,50,2022-07-14 04:26:14.075,com.sec.android.app.shealth,2022-07-13 04:37:16.542,,1.3900317,1175.3959,77.2927,1402,rCXGezyjDZ,com.sec.android.app.shealth,0,a34e4787-b4ca-436c-812a-0716c3543ae0.achievement.json,a34e4787-b4ca-436c-812a-0716c3543ae0,1657584000000,
,720,00cfbb11-cdd8-478f-b7fb-dcfe02482b11.binning_data.json,415069,6000,,19,2022-07-14 21:46:19.874,com.sec.android.app.shealth,2022-07-13 21:27:56.317,00cfbb11-cdd8-478f-b7fb-dcfe02482b11.source_info.json,1.3985524,580.4967,37.712307,701,VfS0qUERdZ,com.sec.android.app.shealth,0,00cfbb11-cdd8-478f-b7fb-dcfe02482b11.achievement.json,00cfbb11-cdd8-478f-b7fb-dcfe02482b11,1657670400000,
,720,df60cddc-09ba-4e25-a9e5-3015e251dcad.binning_data.json,415069,6000,,19,2022-07-15 03:00:02.983,com.sec.android.app.shealth,2022-07-14 04:26:14.093,,1.3985524,580.4967,37.712307,701,rCXGezyjDZ,com.sec.android.app.shealth,0,df60cddc-09ba-4e25-a9e5-3015e251dcad.achievement.json,df60cddc-09ba-4e25-a9e5-3015e251dcad,1657670400000,
,675,6b6471cb-a7f5-4f9c-bc25-6fa1d617e612.binning_data.json,373092,6000,,4,2022-07-15 21:25:34.824,com.sec.android.app.shealth,2022-07-14 21:46:19.524,6b6471cb-a7f5-4f9c-bc25-6fa1d617e612.source_info.json,1.4505712,541.1976,34.98552,671,VfS0qUERdZ,com.sec.android.app.shealth,0,6b6471cb-a7f5-4f9c-bc25-6fa1d617e612.achievement.json,6b6471cb-a7f5-4f9c-bc25-6fa1d617e612,1657756800000,
,675,4a9821c5-2264-45c1-92ef-7652b7f63613.binning_data.json,373092,6000,,4,2022-07-16 04:32:54.859,com.sec.android.app.shealth,2022-07-15 03:00:02.998,,1.4505712,541.1976,34.98552,671,rCXGezyjDZ,com.sec.android.app.shealth,0,4a9821c5-2264-45c1-92ef-7652b7f63613.achievement.json,4a9821c5-2264-45c1-92ef-7652b7f63613,1657756800000,
,636,2c654b48-f9f2-47f9-8612-552da5dd7431.binning_data.json,365680,6000,,32,2022-07-16 21:25:46.364,com.sec.android.app.shealth,2022-07-15 21:25:35.845,2c654b48-f9f2-47f9-8612-552da5dd7431.source_info.json,1.4028603,512.99817,33.45831,604,VfS0qUERdZ,com.sec.android.app.shealth,0,2c654b48-f9f2-47f9-8612-552da5dd7431.achievement.json,2c654b48-f9f2-47f9-8612-552da5dd7431,1657843200000,
,636,def099eb-0aef-4ac3-8b45-037500d18fc1.binning_data.json,365680,6000,,32,2022-07-17 03:06:56.836,com.sec.android.app.shealth,2022-07-16 04:32:54.922,,1.4028603,512.99817,33.45831,604,rCXGezyjDZ,com.sec.android.app.shealth,0,def099eb-0aef-4ac3-8b45-037500d18fc1.achievement.json,def099eb-0aef-4ac3-8b45-037500d18fc1,1657843200000,
,1221,78bdfd24-04f6-4415-a0a0-36bc999a67f9.binning_data.json,665212,6000,,130,2022-07-19 21:39:06.290,com.sec.android.app.shealth,2022-07-18 21:28:47.942,78bdfd24-04f6-4415-a0a0-36bc999a67f9.source_info.json,1.5058227,1001.6913,66.98833,1091,VfS0qUERdZ,com.sec.android.app.shealth,0,78bdfd24-04f6-4415-a0a0-36bc999a67f9.achievement.json,78bdfd24-04f6-4415-a0a0-36bc999a67f9,1658102400000,
,1221,2573179a-9db1-4fd2-b6ef-49bda2ec619a.binning_data.json,665212,6000,,130,2022-07-20 03:00:03.139,com.sec.android.app.shealth,2022-07-19 04:17:08.798,,1.5058227,1001.6913,66.98833,1091,rCXGezyjDZ,com.sec.android.app.shealth,0,2573179a-9db1-4fd2-b6ef-49bda2ec619a.achievement.json,2573179a-9db1-4fd2-b6ef-49bda2ec619a,1658102400000,
,324,fd6f8245-fd02-4f75-8cf8-05ec8063b1f1.binning_data.json,193614,6000,,0,2022-07-20 21:25:08.771,com.sec.android.app.shealth,2022-07-19 21:39:05.874,fd6f8245-fd02-4f75-8cf8-05ec8063b1f1.source_info.json,1.3402984,259.50058,16.819315,324,VfS0qUERdZ,com.sec.android.app.shealth,0,fd6f8245-fd02-4f75-8cf8-05ec8063b1f1.achievement.json,fd6f8245-fd02-4f75-8cf8-05ec8063b1f1,1658188800000,
,324,d008bd28-c218-46c4-add3-c8d495f4dfa2.binning_data.json,193614,6000,,0,2022-07-21 04:29:14.384,com.sec.android.app.shealth,2022-07-20 03:00:03.144,,1.3402984,259.50058,16.819315,324,rCXGezyjDZ,com.sec.android.app.shealth,0,d008bd28-c218-46c4-add3-c8d495f4dfa2.achievement.json,d008bd28-c218-46c4-add3-c8d495f4dfa2,1658188800000,
,562,5e3de9c0-f36e-405a-9c5a-921e796a267b.binning_data.json,297704,6000,,9,2022-07-20 22:51:08.157,com.sec.android.app.shealth,2022-07-20 21:25:04.709,5e3de9c0-f36e-405a-9c5a-921e796a267b.source_info.json,1.5253328,454.0985,29.436247,553,VfS0qUERdZ,com.sec.android.app.shealth,0,5e3de9c0-f36e-405a-9c5a-921e796a267b.achievement.json,5e3de9c0-f36e-405a-9c5a-921e796a267b,1658275200000,
,562,cf888995-4490-4019-9ec5-a4db7766ed78.binning_data.json,297704,6000,,9,2022-07-21 04:29:14.495,com.sec.android.app.shealth,2022-07-21 04:29:14.495,,1.5253328,454.0985,29.436247,553,rCXGezyjDZ,com.sec.android.app.shealth,0,cf888995-4490-4019-9ec5-a4db7766ed78.achievement.json,cf888995-4490-4019-9ec5-a4db7766ed78,1658275200000,
,918,e86cebde-1cb1-401b-b940-e38bf240797e.binning_data.json,534224,6000,,25,2022-07-23 21:46:23.853,com.sec.android.app.shealth,2022-07-21 21:28:51.936,e86cebde-1cb1-401b-b940-e38bf240797e.source_info.json,1.3836765,739.1945,48.2186,893,VfS0qUERdZ,com.sec.android.app.shealth,0,e86cebde-1cb1-401b-b940-e38bf240797e.achievement.json,e86cebde-1cb1-401b-b940-e38bf240797e,1658361600000,
,918,54f691c5-43c2-4388-aa3e-15bc01b146d1.binning_data.json,534224,6000,,25,2022-07-24 04:25:12.123,com.sec.android.app.shealth,2022-07-22 03:00:02.813,,1.3836765,739.1945,48.2186,893,rCXGezyjDZ,com.sec.android.app.shealth,0,54f691c5-43c2-4388-aa3e-15bc01b146d1.achievement.json,54f691c5-43c2-4388-aa3e-15bc01b146d1,1658361600000,
,4203,291d4480-f78b-4fe0-8df0-d700998a6c35.binning_data.json,2025947,6000,,433,2022-07-24 21:04:22.205,com.sec.android.app.shealth,2022-07-24 21:04:22.205,291d4480-f78b-4fe0-8df0-d700998a6c35.source_info.json,1.7201442,3484.9224,232.89072,3770,VfS0qUERdZ,com.sec.android.app.shealth,0,291d4480-f78b-4fe0-8df0-d700998a6c35.achievement.json,291d4480-f78b-4fe0-8df0-d700998a6c35,1658620800000,
,4203,72e0a144-c0d1-4d0c-9ff1-abb6cf32bbe8.binning_data.json,2025947,6000,,433,2022-07-25 03:00:07.264,com.sec.android.app.shealth,2022-07-25 03:00:07.264,,1.7201442,3484.9224,232.89072,3770,rCXGezyjDZ,com.sec.android.app.shealth,0,72e0a144-c0d1-4d0c-9ff1-abb6cf32bbe8.achievement.json,72e0a144-c0d1-4d0c-9ff1-abb6cf32bbe8,1658620800000,
